path,chroma_stft,rms,spec_cent_mean,spec_cent_std,spec_cent_skew,spectral_bandwidth,rolloff,rolloff_std,rolloff_skew,zero_crossing_rate,tonnetz,log_power,fourier,tempogram,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,duration,emotion,dataset
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_mood_sad.wav,0.2281065285205841,0.010171993635594845,1656.0656645694846,1525.9923437514478,1.9435193641889568,1995.8922045407385,2831.3056358924277,2692.0816233756236,0.9489497331152587,0.07960862379807693,-0.04541346379197172,-68.36978149414062,0.04207431524991989,0.14500286862513584,-547.0099487304688,86.96725463867188,33.934288024902344,18.13300323486328,15.705648422241211,16.836856842041016,-12.061945915222168,-11.423389434814453,-14.855314254760742,0.1521371752023697,-19.426166534423828,6.9102606773376465,-7.3282694816589355,73.72748565673828,64.37289428710938,22.144540786743164,19.051258087158203,19.606067657470703,18.527679443359375,17.854740142822266,24.295251846313477,13.061259269714355,17.003000259399414,13.669936180114746,9.455806732177734,9.043785095214844,2.397,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_moon_sad.wav,0.26522794365882874,0.013989318162202835,1499.4468116723508,1430.330807407558,2.134447794182574,1911.4819256228902,2401.8096653761063,2372.529279851,1.4941393450789784,0.07143597898230089,-0.019050937188669053,-68.17926788330078,0.05513827130198479,0.10737451920467098,-520.06591796875,101.29767608642578,32.86612319946289,11.141331672668457,15.892740249633789,13.859796524047852,-8.762697219848633,-3.4233310222625732,-15.377327919006348,-0.281268835067749,-13.977017402648926,0.4727933704853058,-10.25232982635498,69.2593765258789,61.03048324584961,25.36343765258789,26.1098575592041,19.946510314941406,15.615622520446777,18.83460807800293,26.163240432739258,14.143519401550293,18.259334564208984,15.053072929382324,12.171724319458008,7.546860218048096,2.603,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_mop_sad.wav,0.3030271828174591,0.014599993824958801,1589.7616428397585,1558.096247415276,1.9943731574355605,1905.4645625388962,2498.0491148222477,2624.2989832488074,1.2657571413463762,0.08214772075688073,-0.04229546540718213,-69.19930267333984,0.059254322201013565,0.08146474980173418,-518.0556640625,92.17985534667969,30.186111450195312,11.99184799194336,7.715733528137207,13.51388931274414,-3.04106068611145,-1.3072748184204102,-17.652191162109375,3.078299045562744,-13.38326358795166,5.511425495147705,-9.8383150100708,91.16419982910156,64.44586944580078,22.43372344970703,25.27020835876465,22.232276916503906,19.255300521850586,21.70861053466797,22.790218353271484,16.034446716308594,13.56360149383545,16.398893356323242,12.039819717407227,9.030562400817871,2.519,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_mouse_sad.wav,0.2975243031978607,0.01258805487304926,1816.7066960654743,1427.640501683796,1.5318596775385516,2187.6051008230706,3540.4330842391305,2804.7725036717898,0.45275130218872567,0.06199473505434783,-0.03865786591729099,-69.04578399658203,0.053527120500802994,0.09284063031038796,-516.4454956054688,77.9654769897461,26.48554229736328,11.915483474731445,10.378814697265625,15.111004829406738,-5.600013256072998,-5.205574035644531,-19.45427131652832,7.839695453643799,-12.754137992858887,5.287901878356934,-9.524038314819336,84.58895874023438,66.08519744873047,23.30735969543457,25.78360939025879,19.71763801574707,15.03305435180664,19.033842086791992,20.633310317993164,15.42702579498291,17.765413284301758,15.046948432922363,10.750883102416992,8.944977760314941,2.658,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_nag_sad.wav,0.2703658640384674,0.012254771776497364,1628.2487333448557,1295.3908571169195,2.2213908634829296,2058.0268634552676,2882.071461397059,2233.5418500956384,1.1264799666136407,0.06716260723039216,0.012903978111151801,-68.3947982788086,0.05393093824386597,0.08648925832297243,-509.7945251464844,97.2465591430664,26.216064453125,16.73031234741211,20.165319442749023,9.101627349853516,-17.963207244873047,-6.564333438873291,-11.593031883239746,3.3391826152801514,-15.62374210357666,2.607729196548462,-6.314216613769531,86.32595825195312,58.49494171142578,27.16067886352539,24.03961181640625,20.493070602416992,17.35433578491211,21.205602645874023,18.201583862304688,13.333327293395996,12.519329071044922,14.355554580688477,12.931169509887695,10.222977638244629,2.36,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_name_sad.wav,0.24296079576015472,0.01262709405273199,1622.2778276493273,1526.188360276852,2.2136508908729664,2010.875698268523,2763.1101355088495,2408.6227523244333,1.239403452214456,0.08046270049778761,0.02113317063270771,-68.12873077392578,0.05083965137600899,0.12170525303957527,-527.2247924804688,84.66934204101562,28.666223526000977,22.933746337890625,18.95965003967285,10.006576538085938,-9.42579460144043,-6.031576633453369,-18.67100715637207,4.383765697479248,-15.670068740844727,-0.6102250218391418,-9.822943687438965,85.01412200927734,57.91147994995117,20.136411666870117,21.406360626220703,19.737302780151367,22.9643497467041,18.28805923461914,22.541484832763672,12.883091926574707,14.691972732543945,14.42216968536377,12.945255279541016,9.103510856628418,2.608,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_near_sad.wav,0.26222527027130127,0.012141458690166473,1659.8990971871553,1517.2547185917313,2.2858965396806563,2057.0239100339054,2845.839978139335,2429.289323727789,1.2497311924750127,0.08062464162844037,-0.0077080287157489736,-70.27044677734375,0.049113817512989044,0.0863500284193654,-534.9073486328125,80.57374572753906,30.606037139892578,17.63035011291504,21.872392654418945,13.13538932800293,-15.143077850341797,-13.509870529174805,-15.243266105651855,4.145017147064209,-16.146089553833008,3.3218557834625244,-7.878515243530273,80.1672134399414,60.6551513671875,22.47357940673828,28.628541946411133,17.388837814331055,21.7517147064209,21.2796573638916,23.886276245117188,13.255468368530273,12.259055137634277,13.751873016357422,9.710977554321289,9.37682819366455,2.508,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_neat_sad.wav,0.32089054584503174,0.0076145511120557785,1873.7305895530747,1566.6040989406335,1.85901540615644,2189.7605760265824,3366.541466346154,2536.7148664834826,0.8159981257170613,0.08396768162393162,0.009907103458328743,-67.8280258178711,0.035564593970775604,0.09393580310609612,-563.2156372070312,72.49726104736328,25.724321365356445,27.986820220947266,21.69688606262207,14.342617988586426,-12.83884048461914,-8.22741985321045,-15.955347061157227,7.39084005355835,-14.532899856567383,7.368319511413574,-5.880457401275635,93.16226959228516,56.85048294067383,26.710559844970703,27.725032806396484,21.818206787109375,19.627962112426758,20.103757858276367,20.902305603027344,16.521888732910156,13.481431007385254,16.396671295166016,12.194291114807129,10.47261905670166,2.695,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_nice_sad.wav,0.27816736698150635,0.012375437654554844,2218.3311146877345,1683.0871663711578,1.2270180722661306,2296.739263567262,4041.064453125,2827.359169371823,0.4383888342126927,0.10649956597222222,-0.02769795700500435,-66.00729370117188,0.058901865035295486,0.09684370164223972,-499.59320068359375,64.75796508789062,23.594762802124023,18.475040435791016,13.110028266906738,14.769387245178223,-8.760502815246582,-5.8639817237854,-16.792713165283203,6.820540428161621,-13.411783218383789,6.427284240722656,-9.903011322021484,82.63916778564453,67.08384704589844,21.618864059448242,26.93836784362793,19.957778930664062,16.76881217956543,22.968740463256836,21.109201431274414,16.735239028930664,12.334907531738281,15.856791496276855,11.323261260986328,9.58055591583252,2.698,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_note_sad.wav,0.27863940596580505,0.010331990197300911,1734.5855193080922,1599.5593620926134,1.730766606850203,2022.7838218441839,2990.0248209635415,2744.9442534429236,0.8420675854482342,0.0831615306712963,-0.034576866877005376,-67.74922943115234,0.044367894530296326,0.07887195034423104,-544.3577270507812,86.23143005371094,33.42027282714844,19.805519104003906,13.833067893981934,14.519156455993652,-8.965015411376953,-5.407061576843262,-19.498136520385742,3.376373052597046,-13.451860427856445,3.0245604515075684,-11.851909637451172,82.64189147949219,67.409423828125,27.409141540527344,21.78173065185547,22.43572425842285,20.544034957885742,18.9189453125,17.372390747070312,14.944812774658203,14.29291820526123,15.653904914855957,13.88701343536377,9.083476066589355,2.496,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_numb_sad.wav,0.23412130773067474,0.01056690327823162,1744.7849257165658,1547.2735582450714,1.798740485761326,2047.0073593079126,3031.7913759101943,2769.299434131859,0.7778395488245965,0.08493249393203883,-0.030795778507134063,-67.65204620361328,0.04819893464446068,0.07754935543119947,-528.9767456054688,86.12918090820312,29.949411392211914,12.252068519592285,14.112841606140137,17.01202392578125,-9.750911712646484,-3.4829187393188477,-19.318838119506836,1.7159388065338135,-15.245333671569824,4.712056636810303,-10.40562915802002,89.31624603271484,59.601139068603516,23.256126403808594,25.532665252685547,19.550382614135742,19.14316177368164,21.253028869628906,23.56243324279785,15.40023422241211,9.813066482543945,11.601313591003418,11.39023494720459,9.688154220581055,2.374,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pad_sad.wav,0.31165632605552673,0.013878043740987778,1796.0512304210538,1479.2649545628394,1.955942629971206,2082.4020797715957,3178.788325471698,2453.7103150783314,0.8856534806273062,0.08782613502358491,-0.029472829548641555,-71.7980728149414,0.058201272040605545,0.08836600776903629,-510.41961669921875,69.55460357666016,19.64141082763672,10.29283618927002,15.677070617675781,11.464895248413086,-23.77634620666504,-9.736823081970215,-6.14915657043457,7.589984893798828,-10.085184097290039,4.988777160644531,-4.977291107177734,89.7509765625,61.78352737426758,23.245378494262695,27.629751205444336,21.50201988220215,15.52820110321045,24.96352767944336,19.3111572265625,16.08967399597168,13.087974548339844,15.908591270446777,10.028915405273438,9.852435111999512,2.447,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_page_sad.wav,0.303764283657074,0.01514831930398941,2056.6160926980824,1784.9065533235128,1.4348085399396198,2158.226027353718,3618.26171875,2836.4073033715163,0.7455166228059873,0.11207217261904762,-0.0184722944324141,-73.40611267089844,0.05803625285625458,0.07914739999880438,-498.2062683105469,56.679691314697266,24.878829956054688,23.6405086517334,19.122716903686523,8.181207656860352,-11.126811027526855,-10.435033798217773,-7.637648105621338,4.247127056121826,-13.041303634643555,4.5726799964904785,-0.8405069708824158,60.99396896362305,61.63454055786133,19.812488555908203,23.572874069213867,21.84551429748535,16.311309814453125,18.382976531982422,17.21242904663086,14.605347633361816,15.360026359558105,13.340032577514648,11.998564720153809,10.024550437927246,2.917,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pain_sad.wav,0.28363579511642456,0.009735923260450363,1784.6426585524546,1533.457966842842,1.9323671233102995,2121.309648490595,3220.13671875,2576.9226503743016,0.7813756327027529,0.08667224702380952,-0.009322477329676605,-68.66748809814453,0.0425153486430645,0.07128148184137462,-543.00927734375,80.98737335205078,30.767845153808594,25.12135887145996,18.687639236450195,9.078035354614258,-15.968737602233887,-6.438551902770996,-13.399721145629883,5.753273010253906,-15.821330070495605,3.1117353439331055,-7.5546979904174805,91.12967681884766,59.302066802978516,21.556745529174805,22.438634872436523,19.538257598876953,21.557371139526367,19.577804565429688,22.429466247558594,14.909095764160156,13.726325035095215,13.053790092468262,11.969277381896973,8.290390968322754,2.428,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pass_sad.wav,0.36090195178985596,0.0083711426705122,1912.7266342812345,1482.7301016625136,1.4680187543282996,2135.0933349055476,3406.271866508152,2469.538722556576,0.8599822301388678,0.07667713994565217,-0.0007344146011001075,-68.27519226074219,0.04090718552470207,0.07297770804714768,-537.799072265625,75.45805358886719,17.031993865966797,18.19979476928711,14.07001781463623,16.78145980834961,-17.578248977661133,-8.933009147644043,-1.653555989265442,7.085731506347656,-7.1218390464782715,8.516305923461914,-3.7044131755828857,102.66312408447266,67.33430480957031,26.13924217224121,22.8638858795166,22.829376220703125,16.741064071655273,25.036579132080078,19.235502243041992,15.29659652709961,14.4229736328125,15.19669246673584,10.66618537902832,10.340621948242188,2.66,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pearl_sad.wav,0.3158564567565918,0.010022321715950966,1648.8895440856516,1502.3410275406918,2.074914009534005,1993.3836571061272,2947.0466026893027,2512.4826939027694,0.9201186775010503,0.08502666766826923,-0.004401525003123445,-69.1996078491211,0.04617282375693321,0.07519435425660387,-544.264892578125,98.40372467041016,33.28411865234375,5.531501293182373,8.627248764038086,12.894392967224121,-16.46687126159668,-11.796392440795898,-11.67486572265625,7.60825777053833,-13.051158905029297,7.241732120513916,-7.559371471405029,97.70382690429688,73.22267150878906,20.796056747436523,31.775001525878906,26.550338745117188,19.585643768310547,24.559642791748047,23.159692764282227,15.457010269165039,10.882801055908203,15.0718355178833,9.975898742675781,10.349973678588867,2.397,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_peg_sad.wav,0.3178425431251526,0.010768870823085308,1799.1040171455377,1492.9292358812156,1.9825420776611271,2109.831915859996,3457.4249267578125,2511.3277937561347,0.6011458622364972,0.08363124302455358,-0.020639662910699085,-70.41773223876953,0.04743831232190132,0.0754154658548339,-533.8524169921875,72.35552215576172,22.402360916137695,21.009016036987305,23.829235076904297,12.566500663757324,-24.656564712524414,-12.11418342590332,-8.9208402633667,5.072478294372559,-16.97203254699707,7.55651330947876,0.43882855772972107,94.35804748535156,59.278785705566406,19.70956802368164,19.226959228515625,22.565547943115234,17.127559661865234,27.71967124938965,19.26445198059082,16.30630111694336,12.849300384521484,14.40505313873291,12.444531440734863,9.242707252502441,2.597,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_perch_sad.wav,0.37354516983032227,0.008449722081422806,1976.1316728219624,1638.435768526385,1.4340965151616398,2115.5922756082737,3771.3358729338843,2671.9102619202645,0.46966511621026347,0.09074767561983471,-0.008646934519286515,-68.79693603515625,0.042559586465358734,0.05677730152100877,-551.8895874023438,74.3957748413086,18.422611236572266,12.845314979553223,15.33420181274414,17.161399841308594,-13.772096633911133,-13.312759399414062,-12.145966529846191,7.914945602416992,-9.576866149902344,9.883302688598633,-1.0648859739303589,109.01383209228516,75.12954711914062,22.604461669921875,27.890748977661133,18.580833435058594,20.44454574584961,24.641326904296875,21.20501708984375,17.582874298095703,12.979181289672852,15.890649795532227,11.53950309753418,8.632969856262207,2.805,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_phone_sad.wav,0.26377058029174805,0.00999403651803732,2034.809090299989,1707.6765760650173,1.1987963395540746,2154.8146917001054,3620.9299915241745,3071.0308566552635,0.5140228255171505,0.09420603626179246,0.0049665849752293595,-68.1242446899414,0.04522697255015373,0.07987364959844004,-534.2255859375,75.29217529296875,33.080604553222656,17.742650985717773,9.629323959350586,10.021613121032715,-17.001235961914062,-11.825368881225586,-15.689840316772461,10.643112182617188,-14.083145141601562,4.57155704498291,-6.487810134887695,75.3319320678711,68.46826934814453,26.42313575744629,20.02727699279785,23.136690139770508,19.26624870300293,20.443592071533203,21.27623176574707,14.774292945861816,11.789135932922363,15.515863418579102,12.0270414352417,8.43408489227295,2.444,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pick_sad.wav,0.3641801178455353,0.011183572933077812,2001.7782171890963,1586.979373985058,1.6116310140330203,2201.6496007501473,3950.123912883255,2593.371308370784,0.24737486428667957,0.09525169516509434,-0.011409195768530897,-71.3947525024414,0.04915827885270119,0.06955142479093496,-526.2728881835938,64.7703628540039,23.100797653198242,18.597169876098633,14.76279354095459,11.943693161010742,-17.81497573852539,-8.905082702636719,-8.522886276245117,6.939542770385742,-10.085589408874512,8.575719833374023,-3.2476749420166016,90.2625961303711,61.04875183105469,19.155441284179688,25.073822021484375,20.7147159576416,18.328399658203125,24.366226196289062,20.21209144592285,17.300701141357422,11.286447525024414,14.111145973205566,10.747298240661621,10.0282621383667,2.44,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pike_sad.wav,0.3388868570327759,0.009698853828012943,1915.4202225378654,1617.5227196723577,1.6605898301810382,2146.2563046372616,3446.2824641047296,2623.56476654224,0.606275508735977,0.08548880912162163,-0.02920459096993858,-69.24655151367188,0.04172588139772415,0.07197328035893323,-554.552490234375,70.06678009033203,24.807147979736328,17.45804214477539,16.74083137512207,14.209197998046875,-15.840940475463867,-7.057559490203857,-13.128050804138184,7.193698406219482,-12.968477249145508,9.835139274597168,-4.243561744689941,90.02349853515625,65.66741180419922,20.97180938720703,24.811439514160156,21.06229591369629,18.269031524658203,25.89080810546875,23.125986099243164,16.968008041381836,12.617913246154785,16.0557918548584,9.468820571899414,10.2216157913208,2.558,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pole_sad.wav,0.2951989769935608,0.009826729074120522,1735.1541472995357,1639.6139928370021,1.8475659876839827,1940.961130018493,2969.8221059945913,2654.6228390643073,0.8268290037522474,0.09319598858173077,-0.000744568735560886,-67.65859985351562,0.045076172798871994,0.06393382865640672,-549.0025024414062,86.86681365966797,34.88816452026367,25.92947006225586,6.763306140899658,8.500425338745117,-17.90706443786621,-12.496575355529785,-17.80089569091797,8.744474411010742,-13.49467945098877,7.9339189529418945,-9.504964828491211,89.02813720703125,73.4290542602539,26.992176055908203,21.047903060913086,22.06037139892578,24.684593200683594,22.624879837036133,20.81926727294922,15.426734924316406,10.272025108337402,17.874576568603516,7.566287040710449,9.054741859436035,2.398,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_pool_sad.wav,0.34764641523361206,0.011602899990975857,1588.1640641361917,1562.531469848298,1.9258694607501337,1867.2120858864953,2549.7270063920455,2465.348804712355,1.4156569088555113,0.08494318181818182,-0.045157275374059246,-71.58319091796875,0.04698052629828453,0.08857519975246565,-537.5360717773438,90.16798400878906,32.04619598388672,15.973318099975586,7.426813125610352,6.453779220581055,-15.655503273010254,-10.413712501525879,-9.632831573486328,6.072033882141113,-9.094525337219238,4.30806827545166,-2.124513864517212,79.87024688720703,65.72061920166016,28.92027473449707,22.663284301757812,23.020801544189453,23.288490295410156,24.196514129638672,21.203296661376953,15.66190242767334,10.225553512573242,16.182735443115234,11.943843841552734,9.740338325500488,2.537,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_puff_sad.wav,0.37550967931747437,0.011374051682651043,1675.0019047520805,1455.3008669996093,2.014674333937244,2049.1552304315906,3016.7595358455883,2461.0225825929933,1.05256192854533,0.07710535386029412,-0.020157849440810664,-70.05801391601562,0.045502129942178726,0.07316919427970277,-542.46923828125,82.01810455322266,19.06363296508789,12.437060356140137,9.477349281311035,10.679287910461426,-11.01515007019043,-8.261667251586914,-9.619560241699219,8.165868759155273,-8.360661506652832,10.429008483886719,-0.48149827122688293,94.16167449951172,64.63536834716797,17.91252899169922,24.82799530029297,21.671064376831055,17.681489944458008,23.98108673095703,22.39214324951172,15.482346534729004,10.53240966796875,18.732393264770508,10.757878303527832,9.783642768859863,2.347,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_rag_sad.wav,0.2939296066761017,0.010082735680043697,1686.8165628726354,1408.0582413915497,2.0953122800810013,2033.3352470614689,3116.449718940549,2518.253779956478,1.0805928565184504,0.07648945630081301,-0.028000947221222112,-67.56710815429688,0.04717816412448883,0.14766837775453545,-537.628173828125,95.9329605102539,19.761926651000977,6.785462856292725,13.79782485961914,14.549403190612793,-15.799022674560547,-15.557525634765625,-9.867947578430176,5.391584396362305,-10.570180892944336,4.440098285675049,-3.2801995277404785,109.75959777832031,61.404029846191406,24.173643112182617,25.339645385742188,21.4955997467041,17.0418643951416,23.785602569580078,20.236337661743164,13.974372863769531,13.453042030334473,14.860474586486816,10.763392448425293,9.629329681396484,2.854,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_raid_sad.wav,0.25725188851356506,0.013405202887952328,1663.553015626992,1506.8417172078161,2.091286885014944,1960.8432584086074,2809.0952462012615,2417.5208413887985,1.446570184214849,0.07873423165137615,-0.04809176941367558,-70.14778137207031,0.05038820207118988,0.09172651976774356,-528.6637573242188,87.9014663696289,24.73411750793457,16.449621200561523,20.956195831298828,10.600399017333984,-20.247278213500977,-16.318710327148438,-13.171526908874512,5.10587215423584,-15.890360832214355,3.2272512912750244,-0.891956627368927,78.70894622802734,59.998085021972656,24.11140251159668,21.29398536682129,23.957592010498047,20.046192169189453,26.715721130371094,19.51152229309082,13.322454452514648,11.498671531677246,14.504759788513184,8.900948524475098,9.781205177307129,2.511,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_rain_sad.wav,0.19585062563419342,0.01005936972796917,1788.7399716540692,1582.5600571423845,1.942402825509235,2092.664046893641,3094.29931640625,2597.612563289329,1.118616390257861,0.08239496970663265,-0.002799066290907968,-66.66413116455078,0.04195023700594902,0.10135626088647232,-537.4230346679688,84.31361389160156,29.476285934448242,12.426834106445312,16.725765228271484,19.397048950195312,-13.36108684539795,-12.579558372497559,-19.22631072998047,4.982006072998047,-21.012849807739258,7.3122735023498535,-9.008588790893555,63.966407775878906,60.915855407714844,19.000917434692383,23.93210792541504,18.80984115600586,22.482372283935547,26.612712860107422,24.339258193969727,14.504998207092285,13.689516067504883,10.862621307373047,11.00490665435791,10.093788146972656,2.261,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_raise_sad.wav,0.29689961671829224,0.011087506078183651,1840.0381165657116,1561.0401067688897,1.6379781864137388,2081.1690831997635,3249.03564453125,2617.9125399575732,1.0611776053998057,0.08403862847222222,-0.03033056162009998,-69.19322204589844,0.04760237783193588,0.09620712842162404,-527.3626708984375,82.5926284790039,21.01702117919922,14.228755950927734,14.54604721069336,12.48355484008789,-16.049175262451172,-15.977961540222168,-12.005399703979492,7.517567157745361,-14.696471214294434,4.992541313171387,-2.417107105255127,92.8236083984375,65.62744903564453,18.25943946838379,24.62002182006836,20.802791595458984,19.1430721282959,26.177635192871094,21.034160614013672,14.502625465393066,13.18958568572998,14.830944061279297,9.29996395111084,9.824484825134277,2.914,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_rat_sad.wav,0.2684827744960785,0.009276672266423702,1676.7770901614617,1398.15112064665,1.9342491033616116,1931.7496121897607,2879.0502008402123,2262.00557768417,1.1636064465752682,0.07923514887971699,0.004220230199816943,-68.50416564941406,0.044598620384931564,0.09988884575988848,-528.4915161132812,95.6980209350586,18.756134033203125,7.044968128204346,12.89737319946289,17.029016494750977,-16.63258934020996,-16.62656021118164,-11.228428840637207,6.685662269592285,-12.158629417419434,4.079128742218018,-10.036998748779297,77.70732116699219,67.46565246582031,25.85121726989746,32.55067443847656,19.99497413635254,16.42810821533203,21.71926498413086,18.868436813354492,17.13372802734375,11.169587135314941,13.783833503723145,9.294697761535645,10.822011947631836,2.452,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_reach_sad.wav,0.2676887512207031,0.009831930510699749,1774.6567833992497,1475.662328483418,1.6416307111010298,2093.667256097347,3296.8729654947915,2608.8941862541383,0.7839687019208402,0.08064778645833333,-0.023898884225699125,-70.9020767211914,0.03894084319472313,0.1105436395549385,-551.70654296875,75.18859100341797,27.481468200683594,20.436113357543945,18.085391998291016,14.281899452209473,-9.27151107788086,-14.586226463317871,-18.766742706298828,4.710731029510498,-11.72987174987793,7.372821807861328,-8.3474702835083,76.53565216064453,61.18012237548828,21.141653060913086,31.453338623046875,23.302061080932617,20.30632972717285,24.032838821411133,20.372661590576172,13.654712677001953,14.053401947021484,15.68331241607666,10.77723217010498,10.043148040771484,2.505,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_read_sad.wav,0.22429566085338593,0.010207791812717915,1750.6265324428855,1555.6298696560214,2.0381290163150863,2039.4752843641843,3017.0861586084907,2441.9183318969463,1.1860073424326498,0.08444041126179246,-0.02944642296507554,-68.12566375732422,0.04322781413793564,0.14306897200062346,-536.6671142578125,86.6041030883789,23.514371871948242,15.576061248779297,22.04177474975586,16.573287963867188,-12.023575782775879,-17.563913345336914,-18.118549346923828,5.888175964355469,-17.55599594116211,6.501603603363037,-10.157049179077148,65.7458724975586,60.3053092956543,21.08262062072754,28.461233139038086,25.953935623168945,24.210657119750977,25.558147430419922,22.039358139038086,13.513264656066895,12.310839653015137,13.004589080810547,10.279494285583496,8.752118110656738,2.455,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_red_sad.wav,0.2599915862083435,0.007673494052141905,1684.5314418138094,1533.8824422326534,1.7513333037191756,1902.1408532156665,2869.29931640625,2537.6131249030973,1.0221205258215966,0.07814803213443396,-0.04308462311377648,-66.55766296386719,0.03755246102809906,0.0838133343613944,-554.9232177734375,98.9940414428711,30.514516830444336,18.66956329345703,15.730963706970215,17.666908264160156,-19.65171241760254,-15.965555191040039,-14.32147216796875,4.398788928985596,-16.3973388671875,8.144505500793457,-2.2915639877319336,87.05377960205078,71.7050552368164,25.85184669494629,29.38452911376953,21.22993278503418,19.3392391204834,23.643138885498047,19.602663040161133,15.12028980255127,11.574422836303711,12.730979919433594,11.331167221069336,8.650033950805664,2.439,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_ring_sad.wav,0.23876160383224487,0.011449797078967094,1568.0089379275967,1417.655304025956,2.1530360754258817,1917.259519891421,2719.900372706422,2390.500892989544,1.2475559462639239,0.07135177752293578,-0.020598251767103472,-70.37875366210938,0.046980615705251694,0.09669059449649825,-527.6589965820312,93.3761978149414,26.159282684326172,12.270740509033203,14.56270694732666,14.578174591064453,-12.057907104492188,-18.62205696105957,-14.558920860290527,6.8904571533203125,-18.117286682128906,1.1611266136169434,-9.475214004516602,69.52471160888672,60.452335357666016,26.050586700439453,20.462581634521484,18.48101043701172,17.594709396362305,22.85415267944336,20.48979949951172,14.352614402770996,14.19670581817627,12.091548919677734,12.022856712341309,11.02050495147705,2.524,sad,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_Sad\OAF_ripe_sad.wav,0.29138582944869995,0.010980768129229546,1779.3198890604986,1599.0281502418788,1.950813498518793,2014.4702833102067,2966.6432231938074,2416.1100849051672,1.14306173103859,0.0918685493119266,-0.021089715320964535,-68.27095794677734,0.047205470502376556,0.1534733733630595,-531.8380126953125,79.48342895507812,22.339427947998047,12.424066543579102,14.470595359802246,17.959320068359375,-19.90053367614746,-15.136926651000977,-14.844791412353516,5.779534339904785,-16.568967819213867,8.54884147644043,-2.5685276985168457,83.183349609375,64.49386596679688,16.727418899536133,24.55254364013672,23.119613647460938,19.383333206176758,24.315465927124023,18.49704360961914,14.085978507995605,10.835613250732422,15.071877479553223,9.367199897766113,9.694811820983887,2.524,sad,TESS
